username,rating,comment,time,product,sentiment
ditacntikk,3,"kualitas suaragtu
warnasesuai
kualitaskurang

gjls bgt huhbru jg dtg ud di cas dlu pdhl smleman tp skli mke brp mnit doang nyala duanyatbtb yg sblah kiri ga nyala knpa si itu yaa",2024-07-14 04:31:12,tws,neutral
yolan030590,5,"bagus 
barang sesuai
bisa di cas
berfungsi dengan baik",2023-12-21 00:48:20,tws,positive
niniajalah251,3,headset yg hitam cuma nyala sebalahyg kuning gak ada kabel cargernyauntung beli 2 kalo cuma pesen satu brarti gak k pake pas buka box juga gak di rekam,2023-12-30 06:58:05,tws,neutral
iraalzam,5,barang sudah sampai  suaranya jernih bagusbassnya ok mantab,2024-12-01 05:18:41,tws,positive
faizal_palowa,5,"kualitas suaramantap
warnabagus
kualitassangat bagus",2024-12-22 09:27:05,tws,positive
ribkaa7,5,"kualitas suarabavus
warnabagus
kualitassangat bagus",2024-06-27 06:57:26,tws,positive
arfiyan203,5,"kualitas suarabagus
warnabagus
kualitassangat bagus",2024-10-14 09:55:51,tws,positive
gzysw3nfsb,5,"kualitas suaraok
warnabagus
kualitassangat membantu",2024-10-06 01:27:35,tws,positive
wfzyh5j7j3,5,"barang telah sampai dengan aman
sangat memuaskan dengan hasilnya",2024-07-30 13:49:48,tws,positive
zyye0nidvl,2,gabisa nyala dan di charger ga tau ini gimana tolong ya uda saya charger juga ga nyala lampunya sampe ganti kabel juga ga bisa tilolong ini gmna ya,2024-11-24 10:18:51,tws,negative
dikareza21,5,"kualitas suarabagus
warnaok
kualitasok

sesuai dengan harga berfungsi",2024-10-05 06:51:58,tws,positive
muhammadsolehnirvan,1,padahal barang nya gak di segel tapi kok bisa2 nya yg di kirim malah yang rusak,2024-11-24 03:20:48,tws,negative
_berkahvessen,5,"kualitas suarabagus
warnabagus
kualitasbagus

memuaskan",2024-10-10 00:36:13,tws,positive
nitapurba458,5,"kualitas suarajernih
warnasangat bagus
kualitasjernih",2024-11-26 03:07:57,tws,positive
fatihsaladinaliy,1,hengset rusakkk niat jualan ga sih adminnya  mosok habis saya unboxing terus saya sambungin pas  saya pake suaranya udah kresakkresek gitu  tolonglah kalau barang nya rusak nggak awet gausah dijual,2024-08-14 09:50:45,tws,negative
7wq_hcfiqw,5,kualitas suara sangat mantap,2024-08-13 03:37:37,tws,positive
akhmadnurwahid,3,barang rusak tidak bisa di casga bisa hidup udah di cas 1 jam tpi tetep ga idup,2024-11-18 10:42:14,tws,neutral
agdesthanggond,5,"kualitas suarabagus
warnabagus
kualitasbagus

keren lucu bagus murh",2024-07-03 03:45:13,tws,positive
naah_abyad,1,jelek baru sekali pakai usah rusak bagian sbelah kanan batrai ga normal ga bagus dah pokoknya kecewa,2023-12-12 10:24:08,tws,negative
dwineysaa,1,"sepadan dengan hargatidak sepadan yang d kirim cuma kabel data aja toko tidak amanah

tidak ada",2023-11-28 23:04:23,tws,negative
michalmariaalfania,5,"bassnya kerasa bangeeet
top markotop dech",2024-09-24 15:09:49,tws,positive
paldodo678,3,warnaaku co putih yang dateng hitam sayang skali,2024-12-17 07:28:06,tws,neutral
juyanyandi,1,satu bisa ada suara yang satu ga ada suaraberfungsi hanya 1 saja,2024-12-25 16:18:09,tws,negative
efifirdausi,1,beli 2 pcs semua nya sama sama sama sama gak nyala sebelah ,2024-12-03 15:31:11,tws,negative
danarap,1,casnya gak cocok,2024-10-03 10:55:24,tws,negative
g*****a,1,sudah di charge 2 jam tetap ga nyala lampu indikator juga tidak bekerja yaudahlah cuma 25rban juga wkwkwkwk,2025-01-05 07:55:06,tws,negative
z*****3,5,"sepadan dengan hargaiya
fitur terbaikiya

berfungsi dgn baiksuaranya ngbassmantap",2024-03-31 07:04:13,tws,positive
obankpio,5,"kualitas suarajernih ngebas
warnaok
kualitassangat puas",2024-09-26 04:49:23,tws,positive
veronicasrikus,5,"kualitas suarabagus
warnakeren
kualitasbaik

bagus jelas",2025-01-06 04:34:29,tws,positive
e*****n,5,"kualitas suarabagus
warnabagus
kualitasoke

oke",2024-10-03 14:31:11,tws,positive
cgwp9ku4hh,5,"kualitas suarasangat bagus basnya enak
warnamenarik
kualitaskualitas sangat bagus",2024-08-16 07:08:54,tws,positive
d*****a,4,buat telfon atopun dengerin musik bisa semoga awet,2024-12-21 01:11:36,tws,positive
muhamadazriel509,5,"kualitas suarasangat bagus dan ngebass
warnasangat menarik
kualitasoke ",2024-11-19 09:20:14,tws,positive
alfahrizal_a.g,4,"kualitas suarabagus
warnabagus
kualitasbaik cuman punya saya nyala 1",2024-09-20 11:03:50,tws,positive
radhy849,5,"kualitas suarabagus
warnasangat bagus sesuai gambar
kualitasmemuaskan",2024-11-29 20:54:07,tws,positive
wfyba8gvu0,5,"kualitas suarabagus suaranya oke
warnahitam
kualitasbagus",2024-09-22 10:24:13,tws,positive
longjonshon,4,"kualitas suaralumayan
warnabagus
kualitaslumayan

lumayan",2024-12-11 04:51:30,tws,positive
xy2s8j0mo9,1,"kualitas suaragabisa di cas
kualitasbaru 3x pake udh gabisa dicas

jangan di beli yah tmen 3x pake aja udh gabisa dicas",2024-10-26 15:18:46,tws,negative
anggermaulana807,1,"kualitas suaragada suaranya

rusak gabisa nyala",2024-12-03 07:22:39,tws,negative
arifprasetyo052,5,"kualitas suaraoke
warnaoke
kualitasoke

sesuai dengan harga",2024-09-09 12:41:21,tws,positive
putumei896,4,"kualitas suarabaik
warnabaik
kualitasbaik

barang nya bagus",2024-10-07 08:54:16,tws,positive
17rony,5,"fitur terbaikngebass
sepadan dengan hargasepadan",2024-02-24 10:38:13,tws,positive
fauzanfarel931,4,"kualitas suaranot bad buat harga segitu
warnabagus
kualitaslumayan",2025-01-09 11:00:05,tws,positive
araaaaaa1809,5,"kualitas suarabelum di coba
warnasesuai
kualitaslumayan",2024-12-18 06:58:19,tws,positive
inby01012012,5,"kualitas suaraoke
warnaoke
kualitasoke

oke siiiip trims ya",2024-09-23 03:41:51,tws,positive
nabilzaky017,5,"kualitas suarasangat bagus dan jernih
warnalucu
kualitasoke",2024-10-14 09:13:30,tws,positive
hd08ajk925,5,"kualitas suarabagus
warnabagus
kualitasbagus

bagusss anjirr",2025-01-02 07:38:15,tws,positive
yunita_0805,5,"kualitas suarabagus dan jernih
warnaputih
kualitassangat memuaskan",2024-12-23 07:57:44,tws,positive
junaidymukhliez,1,"kualitas suaragk bagus
warnaputih
kualitasjelek

kualitas nya sesuai harga murah tapi gk berkualitas utk kalian gk usah belik barsngn ya gk bagus",2024-11-23 08:22:08,tws,negative
yokee7,5,kualitas suarabagus sesuai deskripsi  terimakasih,2024-09-12 10:23:00,tws,positive
a*****9,5,"kualitas suaralumayan

recommended untuk yang low budget",2024-06-10 03:17:11,tws,positive
m4tmatcring,5,"kualitas suaramnatapp ngebass
warnabiru
kualitasok",2024-11-26 12:17:28,tws,positive
d2xfl1a7ov,5,"kualitasbagus
warnasesuai pesanan

cocok gawe rungon2 ",2024-04-29 10:28:03,tws,positive
iuv25ld1ie,1,"kualitas suarasesuai
warnasesuai
kualitastidak sesuai

hanya sebelah kanan yang berfungsi sebelah kiri tidak ada dan juga charger tws tidak berfungsi cas tws tidak masuk",2024-12-03 05:01:23,tws,negative
r*****3,1,"kualitas suaratidak sesuai
warnasesuai
kualitasbarang rusak

penjualan harus lebih berhatihati dalam memeriksa paket sebelum dikirim prioritaskan kepuasan pelanggan",2024-11-16 07:11:15,tws,negative
m*****8,2,kualitas suaragak enak gak ngebass suaranya pecah bikin kuping sakit,2024-08-13 12:13:42,tws,negative
lianassalfa,1,"kualitas suarajelek bgt suaranya sember aku liat history pembelian nya kardus nya warna warni gt tpi pas dateng kardus nya warna putih udh gt heandset nya pada copot
kualitaskecewa sih pernah beli di apk sebelah ga gini",2024-11-14 18:26:11,tws,negative
a*****r,5,walau barang yang dikirim rusak tidak nyala tidak dapat digunakan warna yang dikirim juga tidak sesuai saya tetap berikan bintang 5 karena saya paham pentingnya bintang 5 tapi saya tidak bisa sembunyikan review supaya tetap ada perbaikan dari penjual qc lebih ketat bisa jadi bukan kita yg pilih barang mungkin pekerja kita yg kurang teliti akhirnya kita penjual menanggung akibatnya,2024-10-17 12:00:35,tws,positive
83ybnti7u6,2,ga jelas di cas ga masukdi luarnya kagak ada lampunya,2024-10-23 11:51:02,tws,negative
6*****e,5,"kualitas suaramantap  jernih
warnabagus  sesuai gambar
kualitasgood",2024-10-04 11:22:53,tws,positive
fikriariq841,1,"suaranya kaga nyala sebelah
putus nyambung putus nyambung
batre nya bocor",2024-11-22 09:27:07,tws,negative
ikhwanalhasani922,2,"kualitas suarajelek masa suara ny ada semut 
kualitassesuai harga

kalo mau yang bagus mending belii yang mahal dikit
kalo cuma buat gengsian gpp dah",2024-07-10 14:09:23,tws,negative
muhammadadityaramadhaniq,3,"kualitas suarasuaranya aneh masa dua²nya on tapi cuman salah satunya yg jadi ga bisa dipake kalo dua sekaligus harus satu² aneh bener
warnasesuai
kualitasga terlalu",2024-06-12 12:54:37,tws,neutral
maulanafadli287,1,"kualitas suaragak nyala
warnasesuai
kualitasburuk

foto  udah gua buang vidio unboxing  gak ada karena gak nyangka harga cuma segini tapi nipu",2024-11-08 10:34:47,tws,negative
saifulrahmad926,1,"kualitas suararusak
kualitastidak berfungsi barang rusak tidak bisa digunakan

nyesal beli disini barang rusak mau retur tapi bungkusan nya uda ke buang",2024-12-27 15:55:45,tws,negative
anugrah_permana20,1,"kualitas suaratidak menyala
warnatidak sesuai yang dipesan
kualitasburuk

untuk penjual lakukan qc dulu sebelum melakukan pengiriman sangat merugikan konsumen",2024-12-17 06:18:20,tws,negative
odi.rizky.r16,4,kualitas suarajan berharap lebih sih sama harganya suaranya gede sebelah,2024-09-14 15:09:31,tws,positive
fauzanezio,1,"kualitas suaragak ada suaranya sampah

barang rusak gak usah dikirim",2025-01-06 10:25:49,tws,negative
aiko.h,5,"kualitas suaragtw
warnapink lucu
kualitasaman

kren",2024-10-29 08:57:17,tws,positive
rafaelrhamadan,5,"kualitas suaralumayan nge bas
warnahitam
kualitasbagus",2024-12-18 04:36:56,tws,positive
juliankristo,4,"kualitas suarabass lumayan
warnabiru muda
kualitasbaik",2024-09-16 11:24:50,tws,positive
tscfemn08e,1,"kualitas suarafungsi sebelah
warnahitam
kualitassangat jelek

headset hidup sebelahgk sesuai deskripsipdahl udah ikut petunjukklo bisa gk ngsih bintang pasti saya gk ngasih bintang",2024-12-05 02:10:00,tws,negative
sahrul17_,5,"kualitas suaralumayan ngebass
warnawhite
kualitascukup jernih",2024-12-23 05:41:35,tws,positive
e*****n,5,"kualitas suaraoke
warnabagus
kualitasngebass banget

mantap",2024-08-29 12:39:34,tws,positive
keifillah,2,"kualitas suaratidak ada suara
warnasesuai
kualitasburuk

tidak bisa di cas indikator cas mati kmrin bli bener sekrng bli lgi dpt yng tdk sesuai ",2024-12-31 03:00:46,tws,negative
t*****p,1,"kualitas suaraga nyala
warnasesuai
kualitasga nyala jelek barang ga nyala",2024-12-12 09:52:07,tws,negative
didokpratama,5,"kualitas suaramantap bassnya
kualitasdiatas rata rata",2024-09-28 14:36:30,tws,positive
nurilcantik351,4,"kualitas suarabagus
warnahitam

kualitas sihh oke juga pelayanannya cepat",2024-12-27 12:29:23,tws,positive
s*****p,5,"kualitas suarabagus banget
warnabagus banget
kualitasbagus banget",2024-12-20 02:10:11,tws,positive
rikky_ilhamsyah,5,"kualitas suarajernih ngebass
warnacerah
kualitasbagusss",2024-10-09 13:36:01,tws,positive
fadhillahfadhillah585,5,"kualitas suarabagus
warnasangat menarik
kualitasjelas",2024-09-15 07:39:02,tws,positive
rizalputra3501000,5,"sepadan dengan hargaokee
fitur terbaikokee

okee",2023-12-23 11:10:32,tws,positive
daengatti,5,"kualitas suarabass 
warnahitam
kualitassangat baik",2024-06-30 08:58:23,tws,positive
muhsutikno19,4,"kualitas suaralumayan
warnahitam
kualitasbelum dicoba",2024-09-29 10:35:43,tws,positive
lixxeffect,5,"fitur terbaikbaik
sepadan dengan hargasangat

best dehh",2023-12-12 10:56:03,tws,positive
c*****6,5,"kualitas suarajernih dan bagus
warnahitam oke juga
kualitassangat baik",2024-08-20 04:34:32,tws,positive
nanrosna,3,kualitaskwalitas ny jelek headset bluetooth ny cuman sebelah byg bersuara,2024-06-25 09:33:37,tws,neutral
f*****2,5,"kualitas suaracukup jernih
warnaputih
kualitasbagus",2024-10-21 06:04:01,tws,positive
n*****_,5,"kualitas suarasangat jelas
warnabiru
kualitasrapi",2024-12-17 17:57:27,tws,positive
muhammadfadhliramadhan686,5,"kualitas suarab aja
warnab aja
kualitasjelekkkk

hedset mati sebelah tempat nya gabisa nyala mo dicas ge kaga nyala kecewa bangett",2024-11-26 13:24:16,tws,positive
hendrikae,1,"kualitas suaraheadset mati sebelah
warnasesuai
kualitaskecewa dengan kualitas barangnyesel belinya",2024-12-19 05:28:12,tws,negative
juwita24_,5,"kualitas suarasangat bagus
kualitaskeren
warnaputih

barangnya bagus aman sampainya",2024-04-25 07:42:16,tws,positive
harismaulana154,3,"kualitas suaraga kedengeran
warnahitam dengan sesuai yang di minta
kualitastidak bisa di sambungkan dan tidak bisa di isi baterai",2024-11-04 02:38:39,tws,neutral
naswa23431,1,"kualitas suaragk bisa hidup
warnaputih
kualitasbarang mati gk bisa hidup sama sekali sama kek gk beli tapi ngeluarin uang",2024-11-25 01:35:59,tws,negative
m*****2,5,"kualitas suarabaguss
warnaoke
kualitas30k rasa 100k",2024-09-30 01:52:23,tws,positive
ahm_taufiq09,3,"kualitas suarabassnya kurang
kualitassesuai ma harga sih ga terlalu mengecewakan ",2024-11-29 12:20:20,tws,neutral
ancahakas,1,"kualitas suaraburuk
warnahitam
kualitasburuk

sangat tidak rekomen speaker hidup sebelah doang",2024-11-16 17:21:39,tws,negative
irwansinaga825,5,"kualitas suarabagus
warnasesuai sm yang di pesan",2024-11-21 10:57:14,tws,positive
milkymilky154,5,"kualitas suarangebass
warnabiru muda
kualitassesuai harga",2024-10-16 22:59:43,tws,positive
jastinaranda,1,"warnatidak sesuai
kualitastidak sesuai seperti di gambar dan komentar lain",2024-12-16 12:57:00,tws,negative
ajisafii84391,1,"kualitas suarabiasa
warnahitam
kualitasgak bisa nyala wau sudah di cas 2jm

barang tidak sesui dan tidak bisa hidup",2024-09-06 12:21:27,tws,negative
anandaarrojab013,1,kualitaskualitas jelek barang mati sebelah pokonya kecewaa mau retur asa ribet,2024-10-08 16:24:47,tws,negative
qe7sbn20j9,5,"kualitas suarabagus
warnacocok
kualitassangat rapi

bagus bangeet",2024-08-22 01:20:24,tws,positive
dandywe27,1,"kualitas suarakecewa handset nya mati sudah 1 jam di cas ga idup
warnaburuk
kualitasmati",2024-11-30 09:47:05,tws,negative
jpja2l3bnc,2,"kualitas suarasuaranya lambat
warnasesuai
kualitaskurang bagus

cuman 1 yg aktif yg satunya tdk bunyi",2024-12-04 11:32:47,tws,negative
arielgglb,1,"kualitas suarajelek
kualitasjelek bngt 10 detik berkurang 50 batrenya sekarang ga bisa konek",2024-08-20 14:50:38,tws,negative
aqsosayyidin123,1,"kualitas suarakurang
warnasesuai
kualitaskurang

suaranya kurang ngebass kurang glerrr kek tws pd biasanya",2025-01-12 14:57:05,tws,negative
1bnpws5f7d,1,"kualitas suaratidak ada
warnasesuai si
kualitassngat buruk karena tidak berfungsi sma skali",2024-12-02 12:33:33,tws,negative
sapasatya,3,"kualitas suarakurang bgt
kualitasdus nya penyok bgt

suaranya kurang bgt pengiriman lama padahal chekout barengan",2024-11-15 11:43:00,tws,neutral
david.ricky,1,"kualitas suarasuaranya kemresek
warnaputih
kualitaskurang

batrai 100 baru di pakai 1menit dah habis sangat mantap",2025-01-09 08:58:33,tws,negative
ahmadbintang464,3,"kualitas suaracuman aktif satu satunya gak aktif
warnahitam
kualitastidak sesuai ekspektasi",2024-12-26 11:09:19,tws,neutral
kkd__09,5,"kualitas suarabgus
warnahijau
kualitasok

suara bass nya ok enk di dnger",2024-10-14 09:59:00,tws,positive
lamjagarb.m,1,"kualitas suaratelat dan jelek
kualitascuman nyala satu

kalau ada bintang 0 gua kasih bintang 0 ini",2024-12-18 15:10:59,tws,negative
tegar1220,1,"kualitas suaratidak ada suara sangat buruk

barang yang sampai tidak bisa di gunakan sama sekali",2025-01-05 01:18:43,tws,negative
muhammad_umar08,1,"kualitas suarahidup sebelah
warnapesen putih sampe nya item ga jelas
kualitasjelek parahh",2024-12-16 08:08:29,tws,negative
9cg5kn2qxd,1,"kualitas suaraengga ada
warnahijau
kualitashelek rusak

jangan beli kaliam bli kalo beruntung",2025-01-14 13:11:45,tws,negative
02sumenep,1,"sepadan dengan hargajellekk

kecewa yg datang proyg ku order pro 4jelekkkkkksuara kecilllenggak amanah",2023-11-27 06:33:44,tws,negative
ruht99dlex,4,"kualitas suaraoke
warnasesuai
kualitassesuai harga",2024-12-29 17:42:58,tws,positive
ria.ra,4,cepet abis yah kadang berfungsi kadang engga yg sebelah kiri tapi gapapa makasih,2024-03-02 11:57:48,tws,positive
andrijs013,5,"kualitas suaragood
warnaok
kualitasaman

harga bersahabatkualitas woww",2024-10-30 12:09:46,tws,positive
margiono.,5,paket sdh kuterima sesuai pesanan terima kasih,2024-04-26 05:02:59,tws,positive
rezyyalfarezy_,5,"kualitas suaragabisa nyala pas sampe
warnaputih
kualitassebel gw monyet malah gabisa hedsheat budeg",2024-12-11 16:34:48,tws,positive
sobateko,5,"kualitas suarabagus
warnacantik
kualitasbass lumayan

murah dan ndak murahan",2024-06-27 11:18:53,tws,positive
arkajhay,5,"sepadan dengan hargagak ad bonus silokonya

barang ok banget",2024-03-05 23:08:32,tws,positive
m*****o,4,"sepadan dengan hargabener banget
fitur terbaikya lumayan",2023-12-15 16:33:28,tws,positive
g*****8,5,"kualitas suaramemiliki suara yang bagusbass
warnabaguss sesuai
kualitasmasih amann",2024-11-03 05:19:19,tws,positive
7*****d,5,"sepadan dengan hargaok
fitur terbaikok

sangat baik semoga awet",2024-02-07 09:32:20,tws,positive
abijuliandwicahya12,5,"kualitas suarakualitas bagus
warnahitam
kualitassangat memuaskan",2024-06-12 06:35:21,tws,positive
raflinaizilur,5,"kualitas suaramantap jernih suaranya horeg
warnabaguss
kualitassangat memuaskan",2024-12-13 05:20:05,tws,positive
farel_yufe07,5,"kualitas suaramantap
warnamenarik
kualitasbaik dan aman

ada permasalahan sedikit",2024-12-08 23:33:21,tws,positive
ayyas_pranaja1207,5,"kualitas suarajernih dan bagus
warnamenarik sesuai digambar
kualitascukup memuaskan",2024-10-03 12:46:19,tws,positive
bhakti_aula_uzi,1,barangnya jelek ga cocok kaya di foto sama hengsednya mati yg sebelah kiri ga worid buat di beli,2024-10-13 18:27:17,tws,negative
daffa_u9zsx,5,"kualitas suarabelum dicoba
warnamenaarik
kualitastidak tahu

seller amanah",2024-10-17 10:31:59,tws,positive
s*****4,4,"kualitas suarabagus
warnaputih
kualitassangat bagus

baguss",2024-12-13 05:30:28,tws,positive
aliyahmayra,5,"kualitas suaramantap dan jernih
warnamenarik
kualitasbaik",2025-01-11 07:19:48,tws,positive
nabilalihawa969,5,"kualitas suarasuara jernih
warnasangat menarik
kualitassangat baik",2025-01-14 12:17:31,tws,positive
9lvn3_3i48,5,"kualitas suarabelom di coba semoga baguss
warnabagus",2024-12-29 09:09:57,tws,positive
s*****1,1,fitur terbaiksediakan dus packingan orderan saya hancur semua,2024-03-29 07:00:38,tws,negative
ikkojaya,5,"kualitas suarajernih dan bagus
warnaoke
kualitasterasa mirip airpod pro",2024-07-27 07:15:05,tws,positive
zve8twlc_x,4,"kualitas suaramemiliki suara yg jernih dan bagus
warnabagus
kualitasbaik",2024-11-16 08:38:15,tws,positive
carolinagnes016,5,"kualitas suarasangat jelas dan terdengar
kualitasterbaik
warnamenarikputih",2024-05-31 05:03:04,tws,positive
daraandina127,5,"kualitas suarabesar dan jernih
warnamenarii
kualitasterlihat berkualitas",2024-12-11 13:07:54,tws,positive
