username,rating,comment,time,product
p*****_,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:lumayan lah dengan harga segitu

Barangnya sesuai dengan harga. Bagus ko top deh",2023-01-05 04:30:14,miband
agitaayulestari28,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai murah

Pengiriman cepat, barangnya bagus. Harganya murah. Next order akan order lagi....",2023-03-20 09:45:41,miband
dendibasuworo,5,"Fitur Terbaik:Cocok di Mi Band 6
Sepadan dengan Harga:Sangat Murah, kualitas lumayan kalau buat ganti-ganti

Harga Murah banget, Kualitas lumayan kalau buat ganti-ganti biar ga bosen.",2023-05-05 08:59:55,miband
marliasonata,5,"Fitur Terbaik:baik
Sepadan dengan Harga:iya

Strap bagus, semoga awet, warna lucu, harga terjangkau, pengiriman cepat",2022-11-23 05:29:15,miband
tomatwisata,5,"Sepadan dengan Harga:sepadan dan bagus
Fitur Terbaik:kualitas baik

Terima kasih seller. Pengiriman cepat dan penjual baik. Harga bersaing.",2023-05-09 07:03:00,miband
t*****a,5,"Fitur Terbaik:bagus mirip kayak strap aslinya
Sepadan dengan Harga:good

Keren mirip kayak yg aslinya kualitasnya lumayan",2022-09-04 03:36:36,miband
,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai

Baikk
Packing aman
Dapat sebagai bonus
Terimakasih banyak 
Recommend",2022-10-11 10:01:45,miband
tomatwisata,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Jumlah Pesenan persis, pengiriman cepat, terima kasih seller atas kerjasamanya.",2022-11-19 07:57:21,miband
ilayyahaneen,5,"Warna:bagusss
Ukuran:paas
Kualitas Bahan:tebal bagus dan elastos

Harganya muraaaaah banget sekarang, ditambah bahanny bagus dan warnanya juga oke",2024-10-30 10:22:48,miband
jennyarkha08,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Dgn harga segini seh recommended bgt lah gak ngecewain, makasih seller 🙏🏻👍🏻",2022-10-30 23:58:55,miband
s*****u,5,"Fitur Terbaik:Warna
Sepadan dengan Harga:Murah

Recomended seller, kualitas baik, pengiriman cepat, tapi mungkin perlu ditambah jasa pengiriman biar user ada pilihan",2022-10-29 09:16:10,miband
yenkey05.wijaya,5,"Produk sesuai pesanan, pengiriman cepat, kwalitas bahan dan barang bagus, pengerjaan rapi, wrnnya juga keren, harga terjangkau, semoga pas ya, terima kasih ya",2022-06-08 03:54:09,miband
j*****o,5,"Warna:warna bagus sesuai
Ukuran:pas
Kualitas Bahan:bagus

Seller tanggung jawab meski saya pesan beberapa.. namun ada yg rusak dan seller tanggung jawab.. greatt toko ini tanggung jawab recomended👍👍",2024-09-30 01:31:22,miband
wisnusaint,5,"Sepadan dengan Harga:kualitas bgus
Fitur Terbaik:nyaman pas

Klok putus tnhgal beli lagi di sini mntap murah gg murahan",2024-03-04 05:07:11,miband
bowobaelah31,5,"Fitur Terbaik:bagus banget
Sepadan dengan Harga:murah tp ga murahan

Rekomen banget beli 1 free 1 emang ga ngecewain, packing rapih dan pengirimannya  cepet",2023-01-27 02:12:19,miband
hijrah_yusuf,5,"Sepadan dengan Harga:murah banget ini
Fitur Terbaik:udah di beli malah mi band nya ilang

Nasiiiib  . . . Sebelumnya beli ini bisa bertahan bbrp bulan sebelum loose pada strapnya, warna juga lama lama pudar, ya sesuai dengan harga. Tapi Mayan murah jadi bisa beli banyak",2024-01-24 01:12:47,miband
andre.ho,5,"Muat di mi Band 4 dan tidak mudah lepas. Bahannya agak kaku tidak se fleksibel band bawaan, tapi untuk harga segini sudah cukup bagus sih.",2023-02-22 04:33:02,miband
susansanthi,5,"Warna:warna sesuai semuanya sesuai yang diorder
Ukuran:ukuran sesuai standard
Kualitas Bahan:sesuai dengan aslinyaz tanpa cacat

harga sangat murah aekali. pengiriam sangat cepat.",2024-11-02 12:29:26,miband
rndprdn,5,"Fitur Terbaik:bahannya bagus
Sepadan dengan Harga:worth it

Secara material bagus mirip2 ori, cuma lebih kaku aja. hitamnya bagus warnanya pekat. worth it untuk harga segini",2023-10-13 14:42:59,miband
y*****3,5,"Fitur Terbaik:Tampilan produk
Sepadan dengan Harga:Ya

Produk yg dikirimkan sesuai dengan yg ditawarkan. Penjual cepat merespon pesanan. Pengemasan aman dan rapi. Pengiriman cepat",2023-09-28 09:31:36,miband
moyocatur,5,"Fitur Terbaik:pas
Sepadan dengan Harga:iya

Barangnya cepet sampe dan bagus presisis dan bisa dipke dan semoga awet aja ini mah biar murah tp top",2023-09-12 03:02:48,miband
gusti.adef,5,"Sepadan dengan Harga:iya
Fitur Terbaik:ok

Dengan harga segini lumayan banget, walapun kaku, tp menurt aku wort it. Dan gak sekaku itu kok",2022-10-21 05:32:06,miband
dadangadanafriady,5,"Fitur Terbaik:bagus, sesuai deskripsi
Sepadan dengan Harga:wort it,

sebagai gelang pengganti bagus, cetakan rapi, warna sesuai,",2024-01-07 02:10:02,miband
d*****i,5,"Sudah ke 2x nya beli disini, packaging rapih, pengiriman termasuk cepat. 
Bahan karetnya lembuk ga tipe yg kasar, warnanya juga bagus bagus",2022-01-04 03:50:07,miband
m*****y,5,"Fitur Terbaik:material mantap
Sepadan dengan Harga:so worth it!

Dulu pernah beli di beda toko, bahannya g sebagus ini.. dan warnanya ciamik ..",2022-10-18 04:27:00,miband
i*****h,5,"Sepadan dengan Harga:iya
Fitur Terbaik:karet

Beli lagi dengan warna lain supaya matching sama outfit wkwkw
Karena emang nyaman dan baguuuus",2023-02-10 06:38:28,miband
hakimtanpajaksa,5,"Warna:bagus kualitasnya, warnanya keren
Ukuran:pas di lengan, cocok
Kualitas Bahan:bahannya bagus sama persis seperti produk asli",2024-09-04 09:25:43,miband
m*****f,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:lumayan

Pengiriman cepat, produk sesuai pesanan, harga murah, makasih ya sukses selalu ehehe",2023-06-09 01:49:23,miband
a*****8,5,"Yuhuu.. 
Pengemasan cepat, pengiriman standarlah ya, produk yg datang sesuai orderan, harganya juga terjangkau.... aman sih gak ada lecet dll, thankyou seller",2022-03-08 06:43:00,miband
y*****1,5,"Mantap min saya suka 
kualitas ok 
harga ok 
Next time order lagi",2022-04-18 11:47:33,miband
i*****h,5,"Fitur Terbaik:warna cakep
Sepadan dengan Harga:iya

Barang datang sesuai pesanan, harga murah kualitas bagus pokok tidak nyesel beli disini terima kasih kak 🫶🏻🫶🏻",2024-01-24 20:06:03,miband
m*****n,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Strap mi sampai dengan selamat, barang juga sesuai pesanan semua, cepat dan tepat waktu.. makasih seller sukses! 🙏🏼",2022-08-11 03:36:52,miband
x.ririwa.x,5,"Warna:hitam
Ukuran:cocok
Kualitas Bahan:tebal

Sampai dengan baik mantep pengiriman juga cepet.. Makasih seller dan kurir sukses terus",2024-07-04 09:58:03,miband
m*****8,5,"Fitur Terbaik:sesuai
Sepadan dengan Harga:yes good..

Bagus lumayan..murah ok ckep² wrnanya..semoga awet.. terimakasih nnti pesen lgi insyaallah",2022-10-26 08:07:44,miband
e*****5,5,"Fitur Terbaik:bagus

Kualitasnya ok, reponnya cepat, semua layanan dari penjual cepat",2022-10-19 13:11:06,miband
kikirafikix9,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:terjangkau

Barangg bagus, sesuai gambar, sama kayak originalnya, harga paling murah, terimakasih Shopee",2022-10-02 03:03:48,miband
d*****f,5,"Fitur Terbaik:karet
Sepadan dengan Harga:cocok buat miband 3

Karet ny lentur 
Miband tidak longgar di karet ny",2024-01-30 00:59:42,miband
gatot_success,5,"Warna:agak gelap dari gambar
Ukuran:cocok
Kualitas Bahan:baik

cocok untuk mi band 5 lumayan presisi dan di toko ini cukup spesifik pilihannya tidak seperti di toko lain yg pukul rata utk semua mi band, sedikit tips untuk pemasangan mi band ke strap dorong mi band dr sisi bawah strap karena  klo dr atas posisinya rawan miring",2024-09-12 09:07:48,miband
cicilestarie,5,"Pesanan sesuai, pengemasan baik, harga woth it, warna strapnya tuh ya menggemaskan syekaliiiii.
Pengiriman juga cepaaat, thanks shopee&seller^^",2022-09-28 02:42:37,miband
m*****a,5,"Warna:green,black
Ukuran:pas
Kualitas Bahan:tebal halus tahan lama

pengiriman cepat,kualitas bagus, warna sesuai, hrga juga murah keren pokonya recomend",2024-04-18 00:25:46,miband
n*****n,5,"Sepadan dengan Harga:sangat, murah tp kwalitas top
Fitur Terbaik:sangat baik

Mantap banget, ga kepikiran harga segitu dpt kwalitas ok, ternyata terbukti😁👍packingan dan pengiriman aman🫶",2024-01-22 10:38:23,miband
d*****n,5,"Warna:Bagus
Ukuran:cocok
Kualitas Bahan:tebal dan nyaman

Bahan tebal dan nyaman l. Enak dengan berbagai warna pilihan.",2024-10-10 02:19:55,miband
devridevidlangi,5,"Fitur Terbaik:tali normal
Sepadan dengan Harga:iya

Semoga awet, putus satu udh ada spare lainnya, yg penting gk ilang aja wkwk",2022-08-23 02:31:03,miband
d*****z,5,"Fitur Terbaik:elastis
Sepadan dengan Harga:sesuai harganya

Mudah-mudah awet, terimakasih",2022-09-28 07:26:39,miband
nawawi_14,5,"Barang sampai dengan selamat, Alhamdulillah barang nya bagus, murah tapi nggak murahan. Pokoknya rekomend banget, sesuai harapan",2022-01-06 15:40:20,miband
kikikurniawan11,5,"Fitur Terbaik:visual tidak jauh berbeda dgn yg ori nya..
Sepadan dengan Harga:worth It dengan harga yg ditawarkan",2023-03-08 01:48:40,miband
a*****a,5,"Fitur Terbaik:Strap Miband
Sepadan dengan Harga:Sangat Terjangkau

Strap nya sdh smpai, barang sesuai dgn yg d pesan.. cm lama d pengirimannya aja.. smga barang awet.. Terima kasih..",2023-03-17 01:37:18,miband
n*****i,5,"Lumayaan dapet free strap hitam polos.
Kualitas rubber strapnya cukup oke meskipun gak selentur dan gak selembut strap aslinya, dengan harga yg sangat terjangkau yaa lumayan lah buat ganti2an strap biar gak bosen pakai strap bawaan aslinya.
Good seller, cukup komunikatif pas ditanya2 👌thankyou selleer ✨",2023-02-21 00:42:37,miband
e*****a,5,"Warna:navy dan abu2
Ukuran:pas
Kualitas Bahan:tebal

Bagus dgn harga segitu",2024-07-09 06:56:53,miband
r*****s,5,"Fitur Terbaik:strap miband
Sepadan dengan Harga:murah

bagus gak berbau, tp blm cocok di tangan karna jadi gatel huhu. pesanan yg dateng sesuai mksh seller",2023-01-24 08:20:27,miband
abdu0821,5,"Sepadan dengan Harga:spandan dengan harga
Fitur Terbaik:suka dengan tampilan nya

Alhamdulillah sdh nyampek ,meski salah paham , tapi GPP nyampe , dengan cepat",2023-12-19 17:05:29,miband
m*****_,5,"Sepadan dengan Harga:Murah Sekali
Fitur Terbaik:Karet

Murah meriah bisa membeli banyak warna berbda. Sehingga tdk bosan dan bisa gonta ganti",2023-09-20 07:31:30,miband
queen_elv,5,"Sepadan dengan Harga:iya
Fitur Terbaik:pas ukurannya

Pengiriman cepat, packing aman dan warna sesuai, harga bersahabat bgt..makasih min",2023-04-14 15:15:56,miband
s*****f,5,Harga cukup oke kulalitaa sangat baik dengan harga yg sangat terjangkau semoga menjadi langganan selalu di tempat ini terima kasih sellerku yg baik,2023-01-05 04:19:59,miband
plazabaju,5,Respon seller cepat. Pengiriman cepat. Packing baik. Produk sudah diterima dalam keadaan baik. Warna sesuai pilihan. Terimakasih seller.,2022-05-19 02:46:30,miband
d*****6,5,"Warna:bagus
Ukuran:pas sesuai
Kualitas Bahan:bahan bagus

Terima kasih barang sudah sampai sesuai harga sesuai postingan",2024-12-01 03:48:52,miband
b*****o,5,"Sepadan dengan Harga:🔝
Fitur Terbaik:bahan ok

ini sebetulnya bonus dr beli strap yg nylon, tp kualitasnya jg ok walopun sekedar bonus!! gk kalah sm yg nylon",2022-12-28 05:35:02,miband
katara_jogja,5,"Warna:black, army, marun
Ukuran:pas, cocok, sesusai expektasi
Kualitas Bahan:karet bagus

Murah! Kualitas bagus. Cocok buat ganti2 tali smart watch",2024-06-10 09:05:00,miband
a*****1,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai harga klo bikin sendiri susah gan

Bagus… harga murah, lebih mahal ongkir dari pada harga barang 😁",2022-09-19 17:39:58,miband
d*****a,5,"Warna:sesuai dengan ekspetasi dan menarik
Ukuran:cocok dengan sempurna, sesuai ekspetasi
Kualitas Bahan:menggunakan bahan yang bagus, dan tahan lama.

Packing rapih, proses packing cepat, bahan sedikit kaku, namun pas di jam nya. 

Barang sesuai deskripsi, warnanya real pict,",2024-10-13 00:14:48,miband
p*****l,5,"Sepadan dengan Harga:sesuai. Murah dan kualitas oke

Strap mi band 4. Ternyata toko ini masih ready strapnya. Kuakitas oke. Harga oke.",2023-07-11 03:42:17,miband
r*****a,5,"Fitur Terbaik:beraneka warna
Sepadan dengan Harga:bagus

Kualitas bagus , warnanya lucu lucu dan murah meriah pake banget, pengiriman juga cepet.",2024-01-02 22:25:39,miband
a*****5,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:ya

Murah meriah cepet termasuk cepet pengemasan dan pengirimannya bagus semoga awet tapi kalo ga awet juga beli lg gpp kan 4rban aja hahaah",2022-10-13 01:32:52,miband
d*****i,5,"Fitur Terbaik:okk
Sepadan dengan Harga:murah

Makasi seller barang dah sampe dengan aman, semuanya sudah sesuai sama pesananku.. Next order lagiii",2023-10-17 09:32:21,miband
t*****t,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

produk bagus harga bersahabat packing rapi makasi banyakk seller sukses selalu",2023-02-22 10:55:23,miband
ruella0211,5,"Fitur Terbaik:lentur dan nyaman dipakai
Sepadan dengan Harga:sepadan dan murah

Jadi cantik mi band kuuhhh😘😘
Warna red wine yang kutunggu tunggu sudah sampai👏👏👏",2023-11-30 03:36:36,miband
pboedy01,5,"Sepadan dengan Harga:Terbaik

Lengkap! Pas di mibandnya. Jadi jangan ragu untuk membeli di toko ini. Sukses selalu.",2023-06-09 09:21:43,miband
soeltan999,1,Fitur Terbaik:PARAHHH...masa dapet kaya gini . talinya putus jam nya tidak ada . mentang2 harga murah . KECEWA BANGET POKONYA,2023-12-16 13:39:58,miband
intanpratiwi1408,5,"Fitur Terbaik:strap mi band
Sepadan dengan Harga:dengan harga murah kualitas okelah..

Gratisssssssssss… huahahahahahhaha",2022-11-05 12:35:44,miband
f*****3,5,"Fitur Terbaik:oke
Sepadan dengan Harga:murah

Produk sesuai gambar. Warna oke. Kualitas barang juga oke. Thank you.",2022-11-09 12:55:11,miband
s*****h,5,"Sepadan dengan Harga:Iya
Fitur Terbaik:produk persis seperti bawaan

Alhamdulillah sudah sampai, jadi bisa dipake lagi jamnya, setelah strap yang orinya putus...",2023-09-17 16:06:13,miband
depinanana__,5,"Warna:baguss
Ukuran:pass
Kualitas Bahan:teball

ihh kualitasnya ga kalah bagus sama yang ori",2024-09-11 03:53:04,miband
arga_0908,5,"barang sesuai
cepat sampai
semoga awet
bagusssssssssssssssssssssssssssssssssssssssssssssssssss
mantapppppppppppppppppppppppppppppppppppppppppppppppp",2021-12-01 07:59:13,miband
caj.1234,5,"Sepadan dengan Harga:worth it banget
Fitur Terbaik:pink

sukak bgt gilak. walau pengiriman agak lama dan ongkir rada mahal, tapi ga sia2, bahannya tebel, alus, nyaman, berkelas lah. bintang 10 sama barangnya 🥰",2023-12-20 03:53:19,miband
b*****m,5,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

oke lah barang murah gausah muluk2 penilaiannya bagus kok yg penting berfungsi dan berguna mudah2an awet deh yaaa",2023-05-31 10:42:23,miband
shindy.oktarina,5,"Warna:bagus
Ukuran:pas
Kualitas Bahan:lumayan bagus

Overal bagus banget buat harga segitu, sayangnya yg pink ada semburan warna orange nya, ntah kelunturan atau apa",2024-06-20 10:12:52,miband
otihime,5,Mantab bagus nih strapnya..warnanya jg cakep sesuai ekspektasi 😍..makasih banyak kk seller yg udah fastresp 🙏🏻🙏🏻🙏🏻,2021-12-29 04:10:53,miband
y*****3,5,"Sepadan dengan Harga:yes

Harganya murah. Pengemasan dan pengiriman cepat. Barang sesuai.",2024-01-06 06:05:54,miband
i*****i,5,"Harganya murah, bisa sering ganti warna hehe. Pengemasan dan pengirimannya cepat. Bahannya mirip sama yg bawaan dari mi band.",2024-06-09 09:38:01,miband
albertushermawan,5,"repeat order, produk sesuai deskripsi dan pesanan, berfungsi dengan baik",2023-06-06 09:22:12,miband
pipit_prabowo,5,"Warna:sesuai
Ukuran:cocok
Kualitas Bahan:tebal

Barang Bagus,Harga Murah,Pengiriman Cepat,Packing Rapih,Pokoknya Recomended Seller,Next Belanja lagi disini....",2024-09-21 10:33:10,miband
m*****s,5,"Worth it bangett, mana harganya murah kualitas barang oke banget. Aman gada yg cacat sama sekali. Thankyouuu",2022-10-14 06:34:16,miband
n*****a,5,"Bagus komplit semua sesuai pesanan, warna juga sesuai, sip deh makasih ya",2022-04-22 00:26:01,miband
siwindnck,5,"Warna:sesuai pesanan
Ukuran:pas
Kualitas Bahan:nyaman dan elastis

Kualitas bagus seperti produk original",2024-08-21 03:42:07,miband
danhr44758,5,"Sepadan dengan Harga:terjangkau
Fitur Terbaik:good looking

Untuk barang lumayan bagus, cocok dipasang, punya sya mi band 5 & huawei band 6",2024-02-22 09:16:02,miband
jgabx_c2nm,5,strap ukuran sesuai dengan mi band3. halus. karetnya kuat. warna bagus. kirimnya cepat. harga lumayan bersaing,2022-04-05 07:49:01,miband
e*****6,5,"Sepadan dengan Harga:Sesuai dengan harga yang diberikan

Kualitasnya lembut ditangan sehingga tidak terasa sakit, apalagi digunakan saat tidur",2023-05-05 06:47:52,miband
h*****a,5,"Fitur Terbaik:barang bagus
Sepadan dengan Harga:murah kualitas sesuai harga

2 hari langsung nyampek barangnya, lumayan cepet pengirimannya yg biasa 3 hari baru nyampek. Dipake pas, oke banget",2023-10-12 12:21:32,miband
mdrkurniawan,5,"Sepadan dengan Harga:harga murah
Fitur Terbaik:kualitas baik

Pengiriman cepat, respon penjual cepat barang sampai dengan selamat",2023-03-22 10:43:58,miband
n*****1,5,"Warna:sesuai dengan gambar
Ukuran:pas
Kualitas Bahan:lentur dan tebal

Pengirimannya cepat, rapi, dan aman
Kualitasnya bagus dan wort it dg harga segitu
Next order lagi",2024-08-06 10:20:49,miband
m*****r,4,"Fitur Terbaik:oke
Sepadan dengan Harga:ya

Bagus barang juga lengkap sesuai pesanan saran aja buat seller adain sicepat halu biar pngiriman hemat tapi dia cepat biasa 2 hari nyampe klo pake xpress soppe hemat lamaa bgt hmpir sminggu nyampenya suka gitu 😢",2023-01-06 12:32:19,miband
v*****c,4,"Warna:sesuai
Ukuran:pas
Kualitas Bahan:lumayan

Paket telah mendarat dengan aman.. 
tapi lama banget untuk di pengemasan 
Untuk bahannya lumayan lentur dan ga kaku.. 

Thanks",2024-07-24 15:33:44,miband
faizaldk24,5,"Gelang Mi Band 4 sebanyak 3 pcs dan Anti Goresnya, sudah sampai dengan kondisi aman. Gelangnya juga sesuai.

Respect untuk kurirnya, dalam kondisi Hujan tetap di antarkan, semoga sehat selalu untuk kurirnya.",2022-02-17 11:15:50,miband
d*****1,5,"Paket diterima dengan baik. Packing rapi banget, pengiriman cepet. Barangnya bagus tanpa cacat. No kaleng-kaleng.",2022-03-07 01:21:58,miband
m*****6,5,"Fitur Terbaik:baik
Sepadan dengan Harga:bagus

Sudah sampai, Alhamdulillah bagus pake banget. Murah tapi cakep, bahan lembut. Terimakasih",2023-12-24 05:16:51,miband
muhandri20,5,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sangat baik

Barang di Terima dengan sangat baik Terima kasih",2023-03-29 06:06:56,miband
l*****7,5,"Fitur Terbaik:warna cantik
Sepadan dengan Harga:sepadan

Kualitas barang baik. Warna sesuai gambar dan harganya juga sangat terjangkau.",2023-12-31 07:46:00,miband
menathan273,5,"Bahan : Karet 
Kualitas : Lumayan baik
Pengiriman : Lumayan cepat

The strapt is good and I think the quality is good too. I hope this strapt can make me fashionable.",2022-01-10 04:18:01,miband
r*****0,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:iya

Pengirimannya cepat, packing juga aman, produknya bagus, semoga awet. Terima kasih seller dan shoppee",2022-12-17 13:58:45,miband
f*****4,5,"Sepadan dengan Harga:Iya
Fitur Terbaik:Warnanya bagus

Bahannya kuat dan modelnya sesuai dengan gambar 👍🏻",2024-03-16 23:55:31,miband
